,manufactured,brand,variant,owner,fuel,type,kms,price,city
4418,2015,Maruti,Maruti Alto K10,1st Owner,Petrol,Automatic,17423,318000,Delhi Ncr
4419,2021,Datsun,Datsun RediGO,1st Owner,Petrol,Manual,5198,345000,Delhi Ncr
4420,2020,Honda,Honda Amaze,1st Owner,Petrol,Manual,9584,629000,Delhi Ncr
4421,2020,Maruti,Maruti S-Presso,1st Owner,Petrol,Manual,5033,425000,Delhi Ncr
4422,2015,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,75360,243500,Delhi Ncr
4423,2017,Hyundai,Hyundai Creta,1st Owner,Petrol,Automatic,30010,1101000,Gurgaon
4424,2017,Renault,Renault Kwid,1st Owner,Petrol,Manual,28922,287000,Gurgaon
4425,2016,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,78857,424000,Gurgaon
4426,2016,Hyundai,Hyundai i20 Active,1st Owner,Petrol,Manual,97837,476000,Gurgaon
4427,2015,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,37147,320000,Gurgaon
4428,2014,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,49828,400000,Gurgaon
4429,2017,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,35933,315000,Gurgaon
4430,2013,Skoda,Skoda Rapid,1st Owner,Petrol,Manual,43444,348000,Gurgaon
4431,2016,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,30615,334000,Gurgaon
4432,2015,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,38853,259000,Gurgaon
4433,2019,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,27340,380000,Gurgaon
4434,2019,Maruti,Maruti Ciaz,1st Owner,Petrol,Manual,23032,759000,Gurgaon
4435,2016,Honda,Honda City,1st Owner,Petrol,Automatic,46889,775000,Gurgaon
4436,2015,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,74783,320000,Gurgaon
4437,2015,Honda,Honda Amaze,1st Owner,Petrol,Manual,37751,405000,Gurgaon
4438,2019,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,10139,713000,Gurgaon
4439,2020,Honda,Honda City,1st Owner,Petrol,Manual,22325,1218000,Gurgaon
4440,2016,Honda,Honda City,1st Owner,Petrol,Automatic,45641,879000,Gurgaon
4441,2021,Nissan,Nissan Kicks,1st Owner,Petrol,Manual,8901,1059000,Gurgaon
4442,2017,Renault,Renault Kwid,1st Owner,Petrol,Automatic,12500,320000,Gurgaon
4443,2016,Honda,Honda BR-V,1st Owner,Petrol,Manual,20454,700000,Gurgaon
4444,2018,Maruti,Maruti Wagon R,1st Owner,CNG,Manual,77136,464000,Gurgaon
4445,2015,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,83058,337000,Gurgaon
4446,2015,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,21433,528000,Gurgaon
4447,2015,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,83506,383000,Gurgaon
4448,2017,Maruti,Maruti Swift,1st Owner,Petrol,Manual,34897,452000,Gurgaon
4449,2019,Hyundai,Hyundai Santro,1st Owner,Petrol,Manual,2007,476500,Gurgaon
4450,2014,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,32726,237000,Gurgaon
4451,2011,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,71854,251500,Gurgaon
4452,2017,Datsun,Datsun RediGO,1st Owner,Petrol,Manual,10106,219500,Gurgaon
4453,2016,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,52493,272500,Gurgaon
4454,2017,Renault,Renault Kwid,1st Owner,Petrol,Manual,37012,272000,Gurgaon
4455,2017,Hyundai,Hyundai Creta,1st Owner,Petrol,Manual,56544,796500,Gurgaon
4456,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,13664,358000,Gurgaon
4457,2019,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,43060,358000,Gurgaon
4458,2020,Renault,Renault Triber,1st Owner,Petrol,Manual,16701,591000,Gurgaon
4459,2012,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,84725,254500,Gurgaon
4460,2021,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,11218,540000,Gurgaon
4461,2016,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,30229,284000,Gurgaon
4462,2019,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,34128,402000,Gurgaon
4463,2014,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,41643,253500,Gurgaon
4464,2016,Hyundai,Hyundai i20,1st Owner,Diesel,Manual,45524,555000,Gurgaon
4465,2019,Maruti,Maruti Ciaz,1st Owner,Petrol,Manual,7135,916000,Gurgaon
4466,2013,Toyota,Toyota Etios,1st Owner,Petrol,Manual,84655,353500,Gurgaon
4467,2018,Honda,Honda Jazz,1st Owner,Petrol,Automatic,21565,712500,Gurgaon
4468,2021,Maruti,Maruti Ignis,1st Owner,Petrol,Automatic,21663,669500,Gurgaon
4469,2019,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,39272,437500,Gurgaon
4470,2021,Toyota,Toyota Glanza,1st Owner,Petrol,Automatic,11565,876000,Gurgaon
4471,2013,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,58307,287000,Gurgaon
4472,2016,Renault,Renault Kwid,1st Owner,Petrol,Manual,35470,267000,Gurgaon
4473,2015,Maruti,Maruti Alto K10,1st Owner,Petrol,Automatic,17423,318000,Gurgaon
4474,2021,Datsun,Datsun RediGO,1st Owner,Petrol,Manual,5198,345000,Gurgaon
4475,2020,Honda,Honda Amaze,1st Owner,Petrol,Manual,9584,629000,Gurgaon
4476,2020,Maruti,Maruti S-Presso,1st Owner,Petrol,Manual,5033,425000,Gurgaon
4477,2015,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,75360,243500,Gurgaon
4478,2013,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,56020,291500,Gurgaon
4479,2013,Hyundai,Hyundai Verna,1st Owner,Petrol,Manual,79174,450000,Gurgaon
4480,2014,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,74492,278000,Gurgaon
4481,2012,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,27456,237000,Gurgaon
4482,2015,Honda,Honda City,2nd Owner,Petrol,Manual,75856,656500,Gurgaon
4483,2021,Hyundai,Hyundai Grand i10 Nios,1st Owner,Petrol,Automatic,10974,841000,Hyderabad
4484,2016,Mahindra,Mahindra KUV 100,1st Owner,Petrol,Manual,24505,438000,Hyderabad
4485,2020,Renault,Renault Triber,1st Owner,Petrol,Automatic,1264,753000,Hyderabad
4486,2015,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,35340,456000,Hyderabad
4487,2014,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,89739,475000,Hyderabad
4488,2019,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,19207,603000,Hyderabad
4489,2020,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,10810,760000,Hyderabad
4490,2020,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,38188,424000,Hyderabad
4491,2019,Mahindra,Mahindra XUV300,1st Owner,Diesel,Manual,88010,1047000,Hyderabad
4492,2015,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,22388,307000,Hyderabad
4493,2020,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,19572,752000,Hyderabad
4494,2015,Hyundai,Hyundai i20,1st Owner,Diesel,Manual,59098,588500,Hyderabad
4495,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,25619,415000,Hyderabad
4496,2018,Renault,Renault Kwid,1st Owner,Petrol,Manual,93618,380500,Hyderabad
4497,2021,Renault,Renault Triber,1st Owner,Petrol,Manual,6021,685500,Hyderabad
4498,2015,Maruti,Maruti Swift,1st Owner,Petrol,Manual,57609,513000,Hyderabad
4499,2016,Datsun,Datsun GO,1st Owner,Petrol,Manual,36471,308500,Hyderabad
4500,2017,Hyundai,Hyundai Creta,1st Owner,Diesel,Manual,79085,1102000,Hyderabad
4501,2021,Maruti,Maruti XL6,1st Owner,Petrol,Manual,15158,1098500,Hyderabad
4502,2011,Tata,Tata Sumo,1st Owner,Diesel,Manual,117000,168000,Hyderabad
4503,2018,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,21768,547000,Hyderabad
4504,2018,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,10952,801000,Hyderabad
4505,2014,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,39320,421500,Hyderabad
4506,2017,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,17610,767000,Hyderabad
4507,2017,Maruti,Maruti Vitara Brezza,1st Owner,Diesel,Manual,23018,845500,Hyderabad
4508,2014,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,96149,406000,Hyderabad
4509,2016,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,42010,580000,Hyderabad
4510,2014,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,25157,439000,Hyderabad
4511,2018,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,53077,525000,Hyderabad
4512,2015,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,32207,475000,Hyderabad
4513,2019,Skoda,Skoda Rapid,1st Owner,Petrol,Automatic,30984,865000,Hyderabad
4514,2019,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,15441,654500,Hyderabad
4515,2013,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,50673,420000,Hyderabad
4516,2015,Volkswagen,Volkswagen Polo,1st Owner,Petrol,Manual,45324,551000,Hyderabad
4517,2012,Maruti,Maruti Ertiga,1st Owner,Diesel,Manual,82824,540000,Hyderabad
4518,2016,Renault,Renault Kwid,1st Owner,Petrol,Manual,87750,273000,Hyderabad
4519,2019,Maruti,Maruti S-Presso,1st Owner,Petrol,Manual,14083,440000,Hyderabad
4520,2015,Maruti,Maruti Celerio,1st Owner,Petrol,Automatic,84663,411500,Hyderabad
4521,2017,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,24047,440000,Hyderabad
4522,2015,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,31705,332000,Hyderabad
4523,2018,Maruti,Maruti Swift Dzire,1st Owner,Diesel,Automatic,41690,871000,Hyderabad
4524,2013,Hyundai,Hyundai Grand i10,1st Owner,Diesel,Manual,74159,341000,Hyderabad
4525,2015,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,40816,465000,Hyderabad
4526,2015,Renault,Renault Kwid,1st Owner,Petrol,Manual,45024,302000,Hyderabad
4527,2015,Renault,Renault Kwid,1st Owner,Petrol,Manual,52931,306000,Hyderabad
4528,2016,Tata,Tata Tiago,1st Owner,Petrol,Manual,44986,457000,Hyderabad
4529,2014,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,65363,462000,Hyderabad
4530,2016,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,28681,514000,Hyderabad
4531,2020,Renault,Renault Triber,1st Owner,Petrol,Automatic,16233,718000,Hyderabad
4532,2016,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Automatic,60151,510000,Hyderabad
4533,2017,Maruti,Maruti Celerio,1st Owner,Petrol,Automatic,39456,475000,Hyderabad
4534,2018,Maruti,Maruti Baleno,1st Owner,Petrol,Manual,74404,680000,Hyderabad
4535,2013,Hyundai,Hyundai i10,1st Owner,Petrol,Automatic,28013,370000,Hyderabad
4536,2017,Datsun,Datsun RediGO,1st Owner,Petrol,Manual,18037,280000,Hyderabad
4537,2017,Maruti,Maruti Ignis,1st Owner,Petrol,Manual,28287,540000,Hyderabad
4538,2017,Hyundai,Hyundai Creta,1st Owner,Petrol,Manual,27535,1032000,Hyderabad
4539,2016,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,60502,494000,Hyderabad
4540,2016,Maruti,Maruti Vitara Brezza,2nd Owner,Diesel,Manual,95095,785000,Hyderabad
4541,2019,Maruti,Maruti Vitara Brezza,1st Owner,Diesel,Manual,26531,975000,Hyderabad
4542,2013,Renault,Renault Duster,1st Owner,Diesel,Manual,44520,523000,Hyderabad
4543,2016,Honda,Honda Jazz,1st Owner,Diesel,Manual,78507,520500,Jaipur
4544,2019,MG,MG Hector,1st Owner,Petrol,Automatic,7201,1748000,Jaipur
4545,2019,MG,MG Hector,1st Owner,Petrol,Automatic,15687,1657700,Jaipur
4546,2017,Maruti,Maruti Wagon R,1st Owner,Petrol,Automatic,6352,489900,Jaipur
4547,2017,Maruti,Maruti Swift,1st Owner,Petrol,Manual,53136,428500,Jaipur
4548,2016,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,66712,259300,Jaipur
4549,2018,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,94717,330900,Jaipur
4550,2015,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,20154,261500,Jaipur
4551,2019,Renault,Renault Kwid,1st Owner,Petrol,Automatic,27139,399100,Jaipur
4552,2018,Maruti,Maruti Baleno,1st Owner,Petrol,Manual,17657,659800,Jaipur
4553,2016,Renault,Renault Kwid,1st Owner,Petrol,Manual,24751,290600,Jaipur
4554,2016,Maruti,Maruti Swift Dzire,1st Owner,Diesel,Manual,67589,654800,Jaipur
4555,2013,Honda,Honda Amaze,1st Owner,Petrol,Manual,97529,363500,Jaipur
4556,2016,Honda,Honda City,1st Owner,Petrol,Automatic,97963,781700,Jaipur
4557,2020,Kia,Kia Seltos,1st Owner,Petrol,Manual,13000,1490000,Jaipur
4558,2012,Volkswagen,Volkswagen Vento,1st Owner,Diesel,Manual,125000,285000,Jaipur
4559,2009,Maruti,Maruti Swift,1st Owner,Petrol,Manual,104000,230000,Jaipur
4560,1999,Maruti,Maruti 800,1st Owner,Petrol,Manual,100000,28000,Jaipur
4561,2016,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,91000,285000,Jaipur
4562,2007,Mercedes,Mercedes New C-Class,1st Owner,Petrol,Automatic,70000,550000,Jaipur
4563,2017,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,19316,295200,Jaipur
4564,2014,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,100778,264900,Jaipur
4565,2018,Renault,Renault Kwid,1st Owner,Petrol,Manual,25242,323000,Jaipur
4566,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,35576,360600,Jaipur
4567,2015,Hyundai,Hyundai Grand i10,1st Owner,Diesel,Manual,133214,390200,Jaipur
4568,2017,Honda,Honda City,1st Owner,Petrol,Manual,60312,780400,Jaipur
4569,2020,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,17430,359200,Jaipur
4570,2015,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,90482,521800,Jaipur
4571,2015,Volkswagen,Volkswagen Polo,1st Owner,Diesel,Manual,87945,395600,Jaipur
4572,2018,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,74570,695000,Jaipur
4573,2017,Renault,Renault Kwid,1st Owner,Petrol,Manual,88728,281200,Jaipur
4574,2018,Maruti,Maruti Vitara Brezza,1st Owner,Diesel,Manual,61821,785000,Jaipur
4575,2018,Hyundai,Hyundai Santro,1st Owner,Petrol,Automatic,25147,465500,Jaipur
4576,2016,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,68409,260000,Jaipur
4577,2017,Skoda,Skoda Rapid,1st Owner,Diesel,Manual,71985,636500,Jaipur
4578,2015,Mahindra,Mahindra Thar,1st Owner,Diesel,Manual,78527,635700,Jaipur
4579,2019,Honda,Honda Amaze,1st Owner,Petrol,Manual,22903,620000,Jaipur
4580,2014,Hyundai,Hyundai Xcent,1st Owner,Petrol,Manual,111345,379000,Jaipur
4581,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,8769,400000,Jaipur
4582,2020,Maruti,Maruti S-Presso,1st Owner,Petrol,Manual,31070,429800,Jaipur
4583,2017,Renault,Renault Kwid,1st Owner,Petrol,Manual,68296,265700,Jaipur
4584,2017,Maruti,Maruti Swift Dzire,1st Owner,Diesel,Automatic,105796,686300,Jaipur
4585,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,41054,290800,Jaipur
4586,2017,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,16087,515000,Jaipur
4587,2012,Mercedes,Mercedes E-Class,1st Owner,Diesel,Automatic,98618,1739000,Jaipur
4588,2015,Hyundai,Hyundai Grand i10,2nd Owner,Diesel,Manual,130384,400000,Jaipur
4589,2017,Hyundai,Hyundai Grand i10,1st Owner,Diesel,Manual,84953,451500,Jaipur
4590,2014,Maruti,Maruti Alto,1st Owner,Petrol,Manual,42011,283700,Jaipur
4591,2016,Maruti,Maruti Swift,1st Owner,Diesel,Manual,64629,521700,Jaipur
4592,2018,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,19703,328500,Jaipur
4593,2018,Maruti,Maruti Baleno,2nd Owner,Petrol,Manual,62941,593100,Jaipur
4594,2016,Maruti,Maruti Swift,1st Owner,Petrol,Manual,30238,529200,Jaipur
4595,2020,Hyundai,Hyundai Venue,1st Owner,Petrol,Manual,11797,985900,Jaipur
4596,2017,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,112258,292200,Jaipur
4597,2017,Hyundai,Hyundai Grand i10,1st Owner,Diesel,Manual,22023,532400,Jaipur
4598,2015,Hyundai,Hyundai Grand i10,2nd Owner,Diesel,Manual,70450,430100,Jaipur
4599,2013,Maruti,Maruti Swift,1st Owner,Diesel,Manual,123424,494400,Jaipur
4600,2015,Maruti,Maruti Swift,1st Owner,Diesel,Manual,114739,390500,Jaipur
4601,2018,Maruti,Maruti Alto K10,1st Owner,Petrol,Manual,48961,353900,Jaipur
4602,2019,Maruti,Maruti Baleno,1st Owner,Petrol,Manual,26008,590000,Kolkata
4603,2016,Honda,Honda Amaze,1st Owner,Diesel,Manual,70070,395000,Kolkata
4604,2014,Honda,Honda City,1st Owner,Petrol,Manual,45189,525000,Kolkata
4605,2017,Honda,Honda Jazz,1st Owner,Petrol,Manual,37000,420000,Kolkata
4606,2016,Volkswagen,Volkswagen Ameo,1st Owner,Petrol,Manual,36004,400000,Kolkata
4607,2017,Mahindra,Mahindra TUV 300,1st Owner,Diesel,Manual,96000,500000,Kolkata
4608,2004,Hyundai,Hyundai Santro Xing,1st Owner,Petrol,Manual,77077,75000,Kolkata
4609,2012,Tata,Tata Sumo,1st Owner,Diesel,Manual,110000,244015,Kolkata
4610,2016,Maruti,Maruti Ciaz,1st Owner,Diesel,Manual,35000,451000,Kolkata
4611,2015,Renault,Renault Kwid,2nd Owner,Petrol,Manual,26005,268002,Kolkata
4612,2015,Maruti,Maruti Alto 800,1st Owner,Petrol,Manual,33000,251000,Kolkata
4613,2013,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,44883,260000,Kolkata
4614,2015,Honda,Honda City,1st Owner,Diesel,Manual,64000,495000,Kolkata
4615,2005,Honda,Honda City,1st Owner,Petrol,Manual,58000,155000,Kolkata
4616,2020,Kia,Kia Seltos,2nd Owner,Petrol,Manual,13000,1490000,Kolkata
4617,2015,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,14670,380000,Kolkata
4618,2014,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,28360,190000,Kolkata
4619,2018,Maruti,Maruti Vitara Brezza,1st Owner,Diesel,Manual,67035,660000,Kolkata
4620,2017,Mahindra,Mahindra KUV 100,1st Owner,Diesel,Manual,75860,280000,Kolkata
4621,2013,Toyota,Toyota Etios Liva,2nd Owner,Diesel,Manual,131190,285000,Kolkata
4622,2013,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,38000,229000,Kolkata
4623,2013,Hyundai,Hyundai Santro Xing,2nd Owner,Petrol,Manual,48000,199000,Kolkata
4624,2018,Jeep,Jeep Compass,1st Owner,Diesel,Manual,38000,1290000,Kolkata
4625,2012,Honda,Honda Jazz,1st Owner,Petrol,Manual,45000,275000,Kolkata
4626,2017,Maruti,Maruti Ciaz,1st Owner,Diesel,Manual,32000,624000,Kolkata
4627,2015,Maruti,Maruti Wagon R Stingray,1st Owner,Petrol,Manual,12000,375000,Kolkata
4628,2010,Honda,Honda Jazz,3rd Owner,Petrol,Manual,68000,230000,Kolkata
4629,2013,Hyundai,Hyundai Verna,2nd Owner,Petrol,Manual,51000,399000,Kolkata
4630,2012,Nissan,Nissan Sunny,1st Owner,Diesel,Manual,68000,325000,Kolkata
4631,2013,Mahindra,Mahindra Scorpio,2nd Owner,Diesel,Manual,110000,375000,Kolkata
4632,2011,Maruti,Maruti SX4,1st Owner,Petrol,Manual,10000,500000,Kolkata
4633,2016,Maruti,Maruti Swift,1st Owner,Diesel,Manual,130130,300000,Kolkata
4634,2017,Datsun,Datsun GO Plus,2nd Owner,Petrol,Manual,8004,335000,Kolkata
4635,2016,Mahindra,Mahindra TUV 300,1st Owner,Diesel,Manual,67528,550000,Kolkata
4636,2008,Maruti,Maruti Zen Estilo,2nd Owner,Petrol,Manual,47000,110000,Kolkata
4637,2018,Honda,Honda Amaze,1st Owner,Petrol,Manual,16007,440000,Kolkata
4638,2008,Maruti,Maruti Zen Estilo,2nd Owner,Petrol,Manual,41002,129500,Kolkata
4639,2012,Chevrolet,Chevrolet Spark,2nd Owner,Petrol,Manual,41250,126002,Kolkata
4640,2018,Ford,Ford Ecosport,1st Owner,Diesel,Manual,36005,750000,Kolkata
4641,2012,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,33050,236050,Kolkata
4642,2010,Maruti,Maruti Ritz,1st Owner,Diesel,Manual,50000,180000,Kolkata
4643,2014,Maruti,Maruti Swift,1st Owner,Petrol,Manual,38003,365002,Kolkata
4644,2011,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,42005,215000,Kolkata
4645,2016,Hyundai,Hyundai Creta,1st Owner,Diesel,Manual,85004,700000,Kolkata
4646,2017,Honda,Honda City,1st Owner,Petrol,Manual,24006,645000,Kolkata
4647,2017,Maruti,Maruti Swift Dzire,1st Owner,Diesel,Manual,57004,535000,Kolkata
4648,2010,Hyundai,Hyundai Santro Xing,1st Owner,Petrol,Manual,46003,158000,Kolkata
4649,2015,Mahindra,Mahindra Bolero Power Plus,1st Owner,Diesel,Manual,63000,470000,Kolkata
4650,2019,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,10005,575000,Kolkata
4651,2012,Hyundai,Hyundai EON,1st Owner,Petrol,Manual,12008,185000,Kolkata
4652,2018,Datsun,Datsun RediGO,1st Owner,Petrol,Manual,10000,235555,Kolkata
4653,2018,Ford,Ford Figo Aspire,1st Owner,Petrol,Manual,3500,550000,Kolkata
4654,2007,Maruti,Maruti Swift,1st Owner,Petrol,Manual,62004,168000,Kolkata
4655,2014,Hyundai,Hyundai i10,1st Owner,Petrol,Manual,32005,275033,Kolkata
4656,2014,Datsun,Datsun GO,1st Owner,Petrol,Manual,29000,235000,Kolkata
4657,2016,Maruti,Maruti Wagon R,2nd Owner,Petrol,Manual,25169,365000,Kolkata
4658,2014,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,39093,325000,Kolkata
4659,2009,Maruti,Maruti Alto,1st Owner,Petrol,Manual,30301,150000,Kolkata
4660,2018,Maruti,Maruti Baleno,1st Owner,Petrol,Manual,36000,550000,Kolkata
4661,2017,Honda,Honda Amaze,1st Owner,Petrol,Manual,42005,425000,Kolkata
4662,2017,Maruti,Maruti Ignis,1st Owner,Diesel,Automatic,38168,469000,Kolkata
4663,2017,Maruti,Maruti SX4 S Cross,1st Owner,Diesel,Manual,35007,600000,Kolkata
4664,2018,Jeep,Jeep Compass,1st Owner,Diesel,Manual,33033,1395000,Kolkata
4665,2017,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Automatic,25000,650000,Kolkata
4666,2011,Ford,Ford Figo,1st Owner,Diesel,Manual,70000,120000,Kolkata
4667,2008,Honda,Honda Civic,1st Owner,Petrol,Manual,90000,277000,Kolkata
4668,2015,Maruti,Maruti Celerio,1st Owner,Petrol,Manual,45000,295000,Kolkata
4669,2015,Mercedes,Mercedes GLA Class,1st Owner,Diesel,Automatic,65000,1649000,Kolkata
4670,2020,Honda,Honda Civic,1st Owner,Petrol,Automatic,3920,1899000,Kolkata
4671,2013,Honda,Honda Amaze,1st Owner,Petrol,Automatic,75000,300000,Kolkata
4672,2017,Mahindra,Mahindra XUV500,1st Owner,Diesel,Manual,50000,950000,Kolkata
4673,2013,Skoda,Skoda New Laura,1st Owner,Diesel,Manual,70000,425000,Kolkata
4674,2018,Hyundai,Hyundai Santro,1st Owner,Petrol,Automatic,12893,500000,Kolkata
4675,2019,Hyundai,Hyundai Venue,1st Owner,Petrol,Manual,13000,699000,Kolkata
4676,2018,Maruti,Maruti Swift,1st Owner,Petrol,Manual,27864,500000,Kolkata
4677,2017,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,48076,425000,Kolkata
4678,2011,Maruti,Maruti Ritz,1st Owner,Petrol,Manual,63648,225000,Kolkata
4679,2013,Hyundai,Hyundai Verna,1st Owner,Petrol,Manual,77056,455000,Mumbai
4680,2015,Honda,Honda Amaze,1st Owner,Petrol,Manual,68378,391000,Mumbai
4681,2015,Maruti,Maruti Ciaz,1st Owner,Diesel,Manual,73781,642000,Mumbai
4682,2019,Renault,Renault Kwid,1st Owner,Petrol,Manual,3217,343000,Mumbai
4683,2015,Maruti,Maruti Ciaz,1st Owner,Petrol,Manual,107972,525000,Mumbai
4684,2016,Maruti,Maruti Wagon R,1st Owner,Petrol,Automatic,59055,389000,Mumbai
4685,2016,Maruti,Maruti Vitara Brezza,1st Owner,Diesel,Manual,20860,839000,Mumbai
4686,2019,Volkswagen,Volkswagen Polo,1st Owner,Petrol,Automatic,7781,941000,Mumbai
4687,2017,Hyundai,Hyundai Creta,1st Owner,Petrol,Manual,19779,876000,Mumbai
4688,2015,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,33277,613000,Mumbai
4689,2019,Tata,Tata Harrier,1st Owner,Diesel,Manual,35765,1555000,Mumbai
4690,2018,Honda,Honda Amaze,1st Owner,Petrol,Manual,50478,620000,Mumbai
4691,2014,Honda,Honda Amaze,1st Owner,Petrol,Manual,20710,411000,Mumbai
4692,2016,Renault,Renault Kwid,1st Owner,Petrol,Manual,71715,303000,Mumbai
4693,2020,Kia,Kia Seltos,1st Owner,Petrol,Manual,13000,1490000,Mumbai
4694,2015,Toyota,Toyota Innova,1st Owner,Diesel,Manual,90000,911111,Mumbai
4695,2016,Ford,Ford Ecosport,1st Owner,Petrol,Automatic,32000,685111,Mumbai
4696,2016,Honda,Honda City,1st Owner,Petrol,Manual,23541,723000,Mumbai
4697,2017,Maruti,Maruti Wagon R,1st Owner,Petrol,Automatic,64207,389000,Mumbai
4698,2016,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,29035,456500,Mumbai
4699,2014,Maruti,Maruti Wagon R,1st Owner,Petrol,Manual,52042,337000,Mumbai
4700,2016,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,46294,586500,Mumbai
4701,2017,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,37895,641000,Mumbai
4702,2017,Hyundai,Hyundai Grand i10,1st Owner,Petrol,Manual,24883,441500,Mumbai
4703,2018,Maruti,Maruti Swift,1st Owner,Petrol,Manual,28120,681500,Mumbai
4704,2016,Maruti,Maruti Swift Dzire,1st Owner,Petrol,Manual,33356,574000,Mumbai
4705,2018,Toyota,Toyota Innova Crysta,1st Owner,Diesel,Manual,41917,1881500,Mumbai
4706,2017,Hyundai,Hyundai i20,1st Owner,Petrol,Manual,33652,619500,Mumbai
4707,2021,Tata,Tata Tiago,1st Owner,Petrol,Manual,5381,593000,Mumbai
4708,2013,Volkswagen,Volkswagen Vento,1st Owner,Petrol,Manual,12605,376000,Mumbai
